phase,analysis,gene1,gene2,dataset,method,status,pdf_path,timestamp
2,chromatin_vs_heme,ATAD2,CPOX,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_CPOX__READ_Tumor__spearman.pdf,2026-09-11T14:33:11
2,chromatin_vs_heme,ATAD2,PPOX,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_PPOX__READ_Tumor__spearman.pdf,2026-09-11T14:33:17
2,chromatin_vs_heme,ATAD2,FECH,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_FECH__READ_Tumor__spearman.pdf,2026-09-11T14:33:22
2,chromatin_vs_heme,BRD4,ALAS1,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_ALAS1__READ_Tumor__spearman.pdf,2026-09-11T14:33:24
2,chromatin_vs_heme,BRD4,ALAD,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_ALAD__READ_Tumor__spearman.pdf,2026-09-11T14:33:27
2,chromatin_vs_heme,BRD4,HMBS,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_HMBS__READ_Tumor__spearman.pdf,2026-09-11T14:33:31
2,chromatin_vs_heme,BRD4,UROS,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_UROS__READ_Tumor__spearman.pdf,2026-09-11T14:33:35
2,chromatin_vs_heme,BRD4,UROD,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_UROD__READ_Tumor__spearman.pdf,2026-09-11T14:33:39
2,chromatin_vs_heme,BRD4,CPOX,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_CPOX__READ_Tumor__spearman.pdf,2026-09-11T14:33:43
2,chromatin_vs_heme,BRD4,PPOX,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_PPOX__READ_Tumor__spearman.pdf,2026-09-11T14:33:46
2,chromatin_vs_heme,BRD4,FECH,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_FECH__READ_Tumor__spearman.pdf,2026-09-11T14:33:50
2,chromatin_vs_heme,BRD2,ALAS1,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_ALAS1__READ_Tumor__spearman.pdf,2026-09-11T14:33:53
2,chromatin_vs_heme,BRD2,ALAD,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_ALAD__READ_Tumor__spearman.pdf,2026-09-11T14:33:55
2,chromatin_vs_heme,BRD2,HMBS,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_HMBS__READ_Tumor__spearman.pdf,2026-09-11T14:34:00
2,chromatin_vs_heme,BRD2,UROS,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_UROS__READ_Tumor__spearman.pdf,2026-09-11T14:34:05
2,chromatin_vs_heme,BRD2,UROD,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_UROD__READ_Tumor__spearman.pdf,2026-09-11T14:34:09
2,chromatin_vs_heme,BRD2,CPOX,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_CPOX__READ_Tumor__spearman.pdf,2026-09-11T14:34:12
2,chromatin_vs_heme,BRD2,PPOX,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_PPOX__READ_Tumor__spearman.pdf,2026-09-11T14:34:15
2,chromatin_vs_heme,BRD2,FECH,READ_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_FECH__READ_Tumor__spearman.pdf,2026-09-11T14:34:19
2,positive_control,E2F1,CCNE1,READ_Tumor,spearman,success,./gepia_pdfs/ph2__positive_control__E2F1_vs_CCNE1__READ_Tumor__spearman.pdf,2026-09-11T14:34:21
2,positive_control,CDK2,CCNE1,READ_Tumor,spearman,success,./gepia_pdfs/ph2__positive_control__CDK2_vs_CCNE1__READ_Tumor__spearman.pdf,2026-09-11T14:34:26
2,heme_consecutive,ALAS1,ALAD,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__ALAS1_vs_ALAD__SARC_Tumor__spearman.pdf,2026-09-11T14:34:30
2,heme_consecutive,ALAD,HMBS,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__ALAD_vs_HMBS__SARC_Tumor__spearman.pdf,2026-09-11T14:34:33
2,heme_consecutive,HMBS,UROS,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__HMBS_vs_UROS__SARC_Tumor__spearman.pdf,2026-09-11T14:34:37
2,heme_consecutive,UROS,UROD,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__UROS_vs_UROD__SARC_Tumor__spearman.pdf,2026-09-11T14:34:40
2,heme_consecutive,UROD,CPOX,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__UROD_vs_CPOX__SARC_Tumor__spearman.pdf,2026-09-11T14:34:42
2,heme_consecutive,CPOX,PPOX,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__CPOX_vs_PPOX__SARC_Tumor__spearman.pdf,2026-09-11T14:34:45
2,heme_consecutive,PPOX,FECH,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__PPOX_vs_FECH__SARC_Tumor__spearman.pdf,2026-09-11T14:34:50
2,heme_nonconsecutive,HMBS,FECH,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__HMBS_vs_FECH__SARC_Tumor__spearman.pdf,2026-09-11T14:34:53
2,heme_nonconsecutive,ALAS1,FECH,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__ALAS1_vs_FECH__SARC_Tumor__spearman.pdf,2026-09-11T14:34:58
2,heme_nonconsecutive,HMBS,PPOX,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__HMBS_vs_PPOX__SARC_Tumor__spearman.pdf,2026-09-11T14:35:03
2,chromatin_vs_heme,H2AFZ,ALAS1,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__SARC_Tumor__spearman.pdf,2026-09-11T14:35:05
2,chromatin_vs_heme,H2AFZ,ALAD,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__SARC_Tumor__spearman.pdf,2026-09-11T14:35:08
2,chromatin_vs_heme,H2AFZ,HMBS,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_HMBS__SARC_Tumor__spearman.pdf,2026-09-11T14:35:14
2,chromatin_vs_heme,H2AFZ,UROS,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_UROS__SARC_Tumor__spearman.pdf,2026-09-11T14:35:16
2,chromatin_vs_heme,H2AFZ,UROD,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_UROD__SARC_Tumor__spearman.pdf,2026-09-11T14:35:19
2,chromatin_vs_heme,H2AFZ,CPOX,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__SARC_Tumor__spearman.pdf,2026-09-11T14:35:22
2,chromatin_vs_heme,H2AFZ,PPOX,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_PPOX__SARC_Tumor__spearman.pdf,2026-09-11T14:35:24
2,chromatin_vs_heme,H2AFZ,FECH,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__SARC_Tumor__spearman.pdf,2026-09-11T14:35:28
2,chromatin_vs_heme,ATAD2,ALAS1,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_ALAS1__SARC_Tumor__spearman.pdf,2026-09-11T14:35:32
2,chromatin_vs_heme,ATAD2,ALAD,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_ALAD__SARC_Tumor__spearman.pdf,2026-09-11T14:35:36
2,chromatin_vs_heme,ATAD2,HMBS,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_HMBS__SARC_Tumor__spearman.pdf,2026-09-11T14:35:40
2,chromatin_vs_heme,ATAD2,UROS,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_UROS__SARC_Tumor__spearman.pdf,2026-09-11T14:35:45
2,chromatin_vs_heme,ATAD2,UROD,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_UROD__SARC_Tumor__spearman.pdf,2026-09-11T14:35:47
2,chromatin_vs_heme,ATAD2,CPOX,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_CPOX__SARC_Tumor__spearman.pdf,2026-09-11T14:35:52
2,chromatin_vs_heme,ATAD2,PPOX,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_PPOX__SARC_Tumor__spearman.pdf,2026-09-11T14:35:54
2,chromatin_vs_heme,ATAD2,FECH,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_FECH__SARC_Tumor__spearman.pdf,2026-09-11T14:35:58
2,chromatin_vs_heme,BRD4,ALAS1,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_ALAS1__SARC_Tumor__spearman.pdf,2026-09-11T14:36:02
2,chromatin_vs_heme,BRD4,ALAD,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_ALAD__SARC_Tumor__spearman.pdf,2026-09-11T14:36:05
2,chromatin_vs_heme,BRD4,HMBS,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_HMBS__SARC_Tumor__spearman.pdf,2026-09-11T14:36:07
2,chromatin_vs_heme,BRD4,UROS,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_UROS__SARC_Tumor__spearman.pdf,2026-09-11T14:36:12
2,chromatin_vs_heme,BRD4,UROD,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_UROD__SARC_Tumor__spearman.pdf,2026-09-11T14:36:18
2,chromatin_vs_heme,BRD4,CPOX,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_CPOX__SARC_Tumor__spearman.pdf,2026-09-11T14:36:22
2,chromatin_vs_heme,BRD4,PPOX,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_PPOX__SARC_Tumor__spearman.pdf,2026-09-11T14:36:25
2,chromatin_vs_heme,BRD4,FECH,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_FECH__SARC_Tumor__spearman.pdf,2026-09-11T14:36:30
2,chromatin_vs_heme,BRD2,ALAS1,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_ALAS1__SARC_Tumor__spearman.pdf,2026-09-11T14:36:34
2,chromatin_vs_heme,BRD2,ALAD,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_ALAD__SARC_Tumor__spearman.pdf,2026-09-11T14:36:39
2,chromatin_vs_heme,BRD2,HMBS,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_HMBS__SARC_Tumor__spearman.pdf,2026-09-11T14:36:44
2,chromatin_vs_heme,BRD2,UROS,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_UROS__SARC_Tumor__spearman.pdf,2026-09-11T14:36:48
2,chromatin_vs_heme,BRD2,UROD,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_UROD__SARC_Tumor__spearman.pdf,2026-09-11T14:36:50
2,chromatin_vs_heme,BRD2,CPOX,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_CPOX__SARC_Tumor__spearman.pdf,2026-09-11T14:36:54
2,chromatin_vs_heme,BRD2,PPOX,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_PPOX__SARC_Tumor__spearman.pdf,2026-09-11T14:36:59
2,chromatin_vs_heme,BRD2,FECH,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_FECH__SARC_Tumor__spearman.pdf,2026-09-11T14:37:02
2,positive_control,E2F1,CCNE1,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__positive_control__E2F1_vs_CCNE1__SARC_Tumor__spearman.pdf,2026-09-11T14:37:07
2,positive_control,CDK2,CCNE1,SARC_Tumor,spearman,success,./gepia_pdfs/ph2__positive_control__CDK2_vs_CCNE1__SARC_Tumor__spearman.pdf,2026-09-11T14:37:11
2,heme_consecutive,ALAS1,ALAD,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__ALAS1_vs_ALAD__SKCM_Tumor__spearman.pdf,2026-09-11T14:37:16
2,heme_consecutive,ALAD,HMBS,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__ALAD_vs_HMBS__SKCM_Tumor__spearman.pdf,2026-09-11T14:37:19
2,heme_consecutive,HMBS,UROS,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__HMBS_vs_UROS__SKCM_Tumor__spearman.pdf,2026-09-11T14:37:22
2,heme_consecutive,UROS,UROD,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__UROS_vs_UROD__SKCM_Tumor__spearman.pdf,2026-09-11T14:37:25
2,heme_consecutive,UROD,CPOX,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__UROD_vs_CPOX__SKCM_Tumor__spearman.pdf,2026-09-11T14:37:28
2,heme_consecutive,CPOX,PPOX,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__CPOX_vs_PPOX__SKCM_Tumor__spearman.pdf,2026-09-11T14:37:31
2,heme_consecutive,PPOX,FECH,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__PPOX_vs_FECH__SKCM_Tumor__spearman.pdf,2026-09-11T14:37:35
2,heme_nonconsecutive,HMBS,FECH,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__HMBS_vs_FECH__SKCM_Tumor__spearman.pdf,2026-09-11T14:37:38
2,heme_nonconsecutive,ALAS1,FECH,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__ALAS1_vs_FECH__SKCM_Tumor__spearman.pdf,2026-09-11T14:37:42
2,heme_nonconsecutive,HMBS,PPOX,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__HMBS_vs_PPOX__SKCM_Tumor__spearman.pdf,2026-09-11T14:37:45
2,chromatin_vs_heme,H2AFZ,ALAS1,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__SKCM_Tumor__spearman.pdf,2026-09-11T14:37:49
2,chromatin_vs_heme,H2AFZ,ALAD,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__SKCM_Tumor__spearman.pdf,2026-09-11T14:37:53
2,chromatin_vs_heme,H2AFZ,HMBS,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_HMBS__SKCM_Tumor__spearman.pdf,2026-09-11T14:37:57
2,chromatin_vs_heme,H2AFZ,UROS,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_UROS__SKCM_Tumor__spearman.pdf,2026-09-11T14:38:00
2,chromatin_vs_heme,H2AFZ,UROD,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_UROD__SKCM_Tumor__spearman.pdf,2026-09-11T14:38:05
2,chromatin_vs_heme,H2AFZ,CPOX,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__SKCM_Tumor__spearman.pdf,2026-09-11T14:38:08
2,chromatin_vs_heme,H2AFZ,PPOX,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_PPOX__SKCM_Tumor__spearman.pdf,2026-09-11T14:38:10
2,chromatin_vs_heme,H2AFZ,FECH,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__SKCM_Tumor__spearman.pdf,2026-09-11T14:38:15
2,chromatin_vs_heme,ATAD2,ALAS1,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_ALAS1__SKCM_Tumor__spearman.pdf,2026-09-11T14:38:18
2,chromatin_vs_heme,ATAD2,ALAD,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_ALAD__SKCM_Tumor__spearman.pdf,2026-09-11T14:38:21
2,chromatin_vs_heme,ATAD2,HMBS,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_HMBS__SKCM_Tumor__spearman.pdf,2026-09-11T14:38:26
2,chromatin_vs_heme,ATAD2,UROS,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_UROS__SKCM_Tumor__spearman.pdf,2026-09-11T14:38:29
2,chromatin_vs_heme,ATAD2,UROD,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_UROD__SKCM_Tumor__spearman.pdf,2026-09-11T14:38:34
2,chromatin_vs_heme,ATAD2,CPOX,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_CPOX__SKCM_Tumor__spearman.pdf,2026-09-11T14:38:36
2,chromatin_vs_heme,ATAD2,PPOX,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_PPOX__SKCM_Tumor__spearman.pdf,2026-09-11T14:38:42
2,chromatin_vs_heme,ATAD2,FECH,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_FECH__SKCM_Tumor__spearman.pdf,2026-09-11T14:38:45
2,chromatin_vs_heme,BRD4,ALAS1,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_ALAS1__SKCM_Tumor__spearman.pdf,2026-09-11T14:38:49
2,chromatin_vs_heme,BRD4,ALAD,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_ALAD__SKCM_Tumor__spearman.pdf,2026-09-11T14:38:51
2,chromatin_vs_heme,BRD4,HMBS,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_HMBS__SKCM_Tumor__spearman.pdf,2026-09-11T14:38:55
2,chromatin_vs_heme,BRD4,UROS,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_UROS__SKCM_Tumor__spearman.pdf,2026-09-11T14:38:57
2,chromatin_vs_heme,BRD4,UROD,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_UROD__SKCM_Tumor__spearman.pdf,2026-09-11T14:39:02
2,chromatin_vs_heme,BRD4,CPOX,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_CPOX__SKCM_Tumor__spearman.pdf,2026-09-11T14:39:05
2,chromatin_vs_heme,BRD4,PPOX,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_PPOX__SKCM_Tumor__spearman.pdf,2026-09-11T14:39:10
2,chromatin_vs_heme,BRD4,FECH,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD4_vs_FECH__SKCM_Tumor__spearman.pdf,2026-09-11T14:39:15
2,chromatin_vs_heme,BRD2,ALAS1,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_ALAS1__SKCM_Tumor__spearman.pdf,2026-09-11T14:39:18
2,chromatin_vs_heme,BRD2,ALAD,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_ALAD__SKCM_Tumor__spearman.pdf,2026-09-11T14:39:22
2,chromatin_vs_heme,BRD2,HMBS,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_HMBS__SKCM_Tumor__spearman.pdf,2026-09-11T14:39:25
2,chromatin_vs_heme,BRD2,UROS,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_UROS__SKCM_Tumor__spearman.pdf,2026-09-11T14:39:29
2,chromatin_vs_heme,BRD2,UROD,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_UROD__SKCM_Tumor__spearman.pdf,2026-09-11T14:39:33
2,chromatin_vs_heme,BRD2,CPOX,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_CPOX__SKCM_Tumor__spearman.pdf,2026-09-11T14:39:36
2,chromatin_vs_heme,BRD2,PPOX,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_PPOX__SKCM_Tumor__spearman.pdf,2026-09-11T14:39:42
2,chromatin_vs_heme,BRD2,FECH,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__BRD2_vs_FECH__SKCM_Tumor__spearman.pdf,2026-09-11T14:39:46
2,positive_control,E2F1,CCNE1,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__positive_control__E2F1_vs_CCNE1__SKCM_Tumor__spearman.pdf,2026-09-11T14:39:50
2,positive_control,CDK2,CCNE1,SKCM_Tumor,spearman,success,./gepia_pdfs/ph2__positive_control__CDK2_vs_CCNE1__SKCM_Tumor__spearman.pdf,2026-09-11T14:39:56
2,heme_consecutive,ALAS1,ALAD,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__ALAS1_vs_ALAD__STAD_Tumor__spearman.pdf,2026-09-11T14:39:58
2,heme_consecutive,ALAD,HMBS,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__ALAD_vs_HMBS__STAD_Tumor__spearman.pdf,2026-09-11T14:40:02
2,heme_consecutive,HMBS,UROS,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__HMBS_vs_UROS__STAD_Tumor__spearman.pdf,2026-09-11T14:40:05
2,heme_consecutive,UROS,UROD,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__UROS_vs_UROD__STAD_Tumor__spearman.pdf,2026-09-11T14:40:09
2,heme_consecutive,UROD,CPOX,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__UROD_vs_CPOX__STAD_Tumor__spearman.pdf,2026-09-11T14:40:13
2,heme_consecutive,CPOX,PPOX,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__CPOX_vs_PPOX__STAD_Tumor__spearman.pdf,2026-09-11T14:40:16
2,heme_consecutive,PPOX,FECH,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__PPOX_vs_FECH__STAD_Tumor__spearman.pdf,2026-09-11T14:40:19
2,heme_nonconsecutive,HMBS,FECH,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__HMBS_vs_FECH__STAD_Tumor__spearman.pdf,2026-09-11T14:40:24
2,heme_nonconsecutive,ALAS1,FECH,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__ALAS1_vs_FECH__STAD_Tumor__spearman.pdf,2026-09-11T14:40:28
2,heme_nonconsecutive,HMBS,PPOX,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__HMBS_vs_PPOX__STAD_Tumor__spearman.pdf,2026-09-11T14:40:30
2,chromatin_vs_heme,H2AFZ,ALAS1,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__STAD_Tumor__spearman.pdf,2026-09-11T14:40:34
2,chromatin_vs_heme,H2AFZ,ALAD,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__STAD_Tumor__spearman.pdf,2026-09-11T14:40:40
2,chromatin_vs_heme,H2AFZ,HMBS,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_HMBS__STAD_Tumor__spearman.pdf,2026-09-11T14:40:42
2,chromatin_vs_heme,H2AFZ,UROS,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_UROS__STAD_Tumor__spearman.pdf,2026-09-11T14:40:46
2,chromatin_vs_heme,H2AFZ,UROD,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_UROD__STAD_Tumor__spearman.pdf,2026-09-11T14:40:51
2,chromatin_vs_heme,H2AFZ,CPOX,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__STAD_Tumor__spearman.pdf,2026-09-11T14:40:55
2,chromatin_vs_heme,H2AFZ,PPOX,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_PPOX__STAD_Tumor__spearman.pdf,2026-09-11T14:41:00
2,chromatin_vs_heme,H2AFZ,FECH,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__STAD_Tumor__spearman.pdf,2026-09-11T14:41:04
2,chromatin_vs_heme,ATAD2,ALAS1,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_ALAS1__STAD_Tumor__spearman.pdf,2026-09-11T14:41:07
2,chromatin_vs_heme,ATAD2,ALAD,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_ALAD__STAD_Tumor__spearman.pdf,2026-09-11T14:41:11
2,chromatin_vs_heme,ATAD2,HMBS,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_HMBS__STAD_Tumor__spearman.pdf,2026-09-11T14:41:15
2,chromatin_vs_heme,ATAD2,UROS,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_UROS__STAD_Tumor__spearman.pdf,2026-09-11T14:41:18
2,chromatin_vs_heme,ATAD2,UROD,STAD_Tumor,spearman,success,./gepia_pdfs/ph2__chromatin_vs_heme__ATAD2_vs_UROD__STAD_Tumor__spearman.pdf,2026-09-11T14:41:22
